            广州萝岗风景区位于白云区萝岗镇，以古迹、梅林而著称于世。 　　风景区内丛山叠岭，绵亘数十里。每年岁末梅花盛开时节，只见满山遍野繁花如雪，随风飘荡，颇为壮观，“岭南无雪何称雪，雪本无香也说香，十里梅花浑似雪，萝岗香雪映朝阳”这是文人墨客对萝岗梅林的赞誉。 每当岁末年初，数十里梅林怒放，素裹红妆使得梅海香雪分外妖娆。萝岗香雪弥补了广州冬无雪景的遗憾，是萝岗风景区最负盛名的佳景，1963年被列为“羊城八景”之一。 　　南宋以来，这里为钟姓人世居，萝峰下的玉岩书院为南宋进士钟岩读书讲学遗址，并收藏有宋代以后名人的题咏和书刻。主要有宋儒朱熹“忠孝廉节”题字，以及相传文天祥手书的绝句四首木刻和清代郑板桥的春、夏、秋、冬四时画竹刻等。名胜古迹还有萝峰寺，砖砌碑坊、候仙台、流觞石、跳坡石、三品石、点燃石、石榴香溪、山楼月夜、玉玺远眺等。
  "
http://guangzhou.cncn.com/jingdian/liurongsi//profile,1,,4,P-17,"
    
    六榕寺门票：5元/人；六榕塔登塔票价：10元/人
    开放时间：8：00-17：20，17：00停止售票 另外：六榕花塔因内部整修，自2008年国庆假期已经停止开放，重新开放日期尚未确定。
    
    乘地铁一、二号线在公园前站下，或乘56、58路公共汽车在六榕寺站下，乘5、7、29、85、86、88、102、104、107、124、180、203、217、243、244、253、273、519、552路公共汽车中山六路站下，都可以到达。        六榕寺和花塔在朝阳北路，广州著名的佛教古寺。建于梁大同三年（５３７年），距今已有一千四百多年的历史，是广州著名的古迹之一。 公元５３７年，南朝梁武帝萧衍（中国历史上最著名的信佛君主）的母舅昙裕法师从柬埔寨求得舍利（佛骨）来到广州。广州刺史萧裕为了迎接这一佛教之宝，特地在这里创造“宝庄严寺”。北宋端拱二年（９８９年）重修时，该寺僧人供奉佛教禅宗六祖慧能，以修净业，遂改名为净慧寺。宋代文学家、书法家苏轼于宋元符三年（１１００年）路经广州时到此游览，看见寺内有古榕树六棵，便题书“六榕”二字。明代称六榕寺，并沿袭至今。 花塔在六榕寺内，原名宝庄严寺舍利塔。该塔是与六榕寺同时兴建的，但原塔已于公元十世纪时被火焚毁。１９３１年重修时在内部用钢筋水泥加固。现塔高５７米，八角九级，里面十七层，沿梯级登至塔顶，可俯瞰全市景色。塔的外形华丽壮观，檐角都悬挂吊钟，整个塔好像是花朵叠成的一根花柱，塔顶好似长在最高一朵花上的花蕊心。所以人们一般叫它为“花塔”。
  "
http://guangzhou.cncn.com/jingdian/daxiagupiaoliu//profile,1,,4,P-16,"
    电话咨询
            欢迎您光临芙蓉漂流，感受天然大峡谷漂流的无穷乐趣，尽情享受生态大自然青山绿水的无限风光! 　　芙蓉峡漂流距广州市约一个小时的车程，位于省级旅游风景名胜芙蓉渡假区群山峡谷中，山高林密，聚泉成河，浑然天成的漂流河道九曲十弯蜿蜒环绕在青山之间，水流落差100米，水流急湍自然，推舟漂落有惊无险，安全刺激.漂流 沿途大面积森林产生大量的空气负离子，清新怡人，益身健体，让您真正置身于天然氧吧之中. 　　芙蓉峡谷漂流款式新颖多姿多彩:“漂流之王探险猛士漂”、“安全惊奇刺激的勇士漂”、“悠闲浪漫快乐的逍遥漂”。碧波荡漾将您融入全新的感觉惊奇、刺激、安全、浪漫、快乐！ 　　最刺激的漂流之王探险猛士漂全程长8千米，漂流时间约120分钟，漂流河道密林覆盖着形成一条绿色长廊隧道。漂流之王都在无数叠起的落差中和急流上沉浮起荡，荡漾起您的激情！高潮！刺激！ 　　安全、惊奇、至激的勇士漂全程长近5千米，漂流时间约90分钟，漂流之激精彩留连：“芙蓉飞瀑”、“奇石峡谷”、穿石绕壁“，浪遏飞舟急驰飞奔数十米，您屏息凝神――轻舟已过万重浪。天成至酷“壶口瀑布”，伴您同舟胜似飞艇般的快感，急浪相迎、相送您六星级运动的刺激！ 　　悠闲快乐的逍遥漂全程3千米，漂流时间约40分钟，阳光沙滩 ，轻舟漫途，水流戏舟，沙滩戏水，悠哉游哉，老少付佳宜，同游共享人生快乐！ 　　芙蓉野战俱乐部――日、夜间彩弹野战；休闲溯溪、水、陆野外拓展、定向越野体现智慧的提升、体能的考验，凝聚团队的精神，共享胜利的喜悦！
  "
http://guangzhou.cncn.com/jingdian/jiulongtanlvyoudujiaqu//profile,1,,4,P-15,"
    电话咨询
            九龙潭水上世界度假村位于花都区北兴镇，占地面积310平方米。水上世界旅游项目有：天然泳场、游船快艇、家庭包艇、热汽球、水上降伞、滑水等等，环境优雅，交通便捷，是游人旅游观光、野营烧烤、水上娱乐、健身疗养、休闲度假以及商务会议的理想去处。 度假村拥有14.1平方公里的青山绿野和2.4平方公里群山环绕的绿水碧波，蜿蜒曲折、形似蛟龙的九龙潭。远处山峦叠嶂，近处碧水连天，环境优雅宁静，空气清新怡人。 清晨，游人可乘豪华大游艇游览湖光山色，悠然自得，亦可自驾摩托快艇九湾探秘。中午，可以跃入l.2米深天然网状泳池，放松身心尽情畅游。夕阳西下，可湖边垂钓，望落日余晖。夜晚，可到歌舞厅轻歌曼舞，或星光下围坐篝火，品尝烧烤野趣，或和恋人荡着秋千于月下，或漫步于幽径上，体验花前月下的浪漫。在这里，可以漫步青山绿野，置身花的海洋，尽情呼吸大自然天然氧吧里纯净而清新的空气；用心品味那一份恬静淡雅，体验水上世界的独特魅力。
  "
http://guangzhou.cncn.com/jingdian/shishishengxin//profile,1,,4,P-14,"
    电话咨询
            　　坐落于广州市区中心的一德路，是天主教广州教区最宏伟、最具有特色的一间大教堂。该教堂建于1863年，落成于1888年，历时25年始建成，至今有130多年的历史。由于教堂的全部墙壁和柱子都是用花岗岩石砌造，所以又称之为""石室""或""石室耶稣圣心堂""、""石室天主教堂""。是省重点文物保护单位。 　　教堂建筑总面积为2754平方米，东西宽35米，南北长78.69米，由地面到塔尖高58.5米。教堂属""哥特""式建筑，可与闻名世界的法国巴黎圣母院相媲美。1863年6月28日是天主教圣心瞻礼日，正式举行奠基典礼，并命名为圣心大教堂。 　　教堂建筑结构：正面一对巍峨高耸的双尖石塔，高插云霄。石塔中间西侧是一座大时钟，东侧是一座大钟楼，四具从法国运来的大铜钟；堂内是尖形肋骨高叉的拱形穹窿；正面大门上面和四周墙壁分布的花窗棂，都是合掌式，所有门窗都以法国制造的较深的红、黄、蓝、绿等七彩玻璃镶嵌。这玻璃可避免室外强光射入，使室内光线终年保持着柔和，形成慈祥、肃穆的宗教气氛。 　　1979年7月，市政府重新落实了宗教信仰政策，开始筹备重新开放石室。目前广大信徒过着正常的宗教生活，世界各地的信徒和游人也到石室观光。石室天主堂周围，一年四季树木常青，鲜花簇拥，五彩缤纷。教堂内外环境优美、宁静。古老的大教堂，现已向游人开放，重新焕发了青春。 1、交通：8、9、61、82、40、58、194路公交车一德路站下。 2、门票：免票 3、开放时间：逢星期日7：00-10：00
  "
http://guangzhou.cncn.com/jingdian/guangzhoudongwuyuan//profile,1,,4,P-13,
http://guangzhou.cncn.com/jingdian/shucaigongyuan//profile,1,,4,P-12,"
    电话咨询
            广州蔬菜公园位于广州市白云区嘉禾街前800米，这个集生产、科普、游玩、品尝为一体的蔬菜文化博览园，便能看到硕大瓜果或是挂在藤蔓上，或是散在田地里，让人回归到纯朴的大自然，从心底涌起一种品尝最新鲜蔬果的渴望在这个被蔬菜包围的公园里体现着自然的绿色之美，闪耀着现代高科技农业的灿烂光辉。园内建有二十多处景点和十余种娱乐项目，具有较强的观赏性、参与性、娱乐性、趣味性。在公园综合活动区内，分别有“观赏展示区”和“采摘游乐区”，在宽敞明亮的智能温室、在巨大的绿色长廊、在高空和田野发展种植业所创造的无比神奇，放眼四处，琳琅满目，形态各异的瓜果有的像葫芦，有的像苦瓜，有的像雪梨，有的似曲颈的天鹅、有的似飞碟、有的像成熟的桔子。蔬菜公园其实最适合一家大小游玩，孩子们可以在田野中撒欢儿玩耍，可以观察作物生长、可以与家长一同品味田间耕作的乐趣与艰辛。
  "
http://guangzhou.cncn.com/jingdian/dafengmen//profile,1,,4,P-8,"
    电话咨询
            大丰门风景区位于增城白水寨风景名胜区内，像一块碧绿的翡翠镶嵌在白水仙瀑景区与南昆山景区之间，北回归线穿越其中，面积达38平方公里。这里遍布奇峰秀水、峡谷激流、森林湖泊、冰臼奇石、瀑布深潭、天梯云雾、温泉卧佛，集全国名山胜水的优点一身，同时又独具特色，令人叹为观止。
  "
http://guangzhou.cncn.com/jingdian/fandouleyuan//profile,1,,4,P-9,"
    90元
            　　番禺森美反斗乐园坐落在广珠快速公路的番禺区南村镇迎宾路旁,距广州市区不到10公里。从深圳、珠海等珠三角城市到森美乐园也极其方便,香港每天有巴士直达乐园往返。乐园占地面积近40 万平方米,融合现代科技、现代娱乐及奇异的外域风情,形成集游乐、观光、购物、餐饮、休闲度假于一体的旅游景区。 　　森美反斗乐园充满奇幻色彩,动感迷人。从外型装饰设计到园内布局,以及众多的游乐项目,其构思别出心裁,意识超前。让游客感受到奇幻、刺激、好玩。丰富多彩的游艺项目,参与性强,老少皆宜,令游客充分投入其中,乐而忘返。乐园内水陆游乐各具特色：如“海盗世界”,是一个几千平方米的大型室内水上探险游乐区,它以场面逼真,运用声、光、电及各种形态影像人物造型。 让游客在紧张刺激的水上探险之余体味到乐趣。而“猛鬼街”则以各种电子影像造型,游人在怪异的音乐和明灭不定的灯光烘托下,“机关”不时冒出一些怪异人形。把人们带进一个超现实的迷离境界,“恐龙公园”里栩栩如生的机械恐龙,令游客回复到原始世界去。 反斗乐园里的各项游艺都会使人感到乐趣无穷：“阿拉丁飞毡”、“时光水道”、“动感电影”、“宇宙飞车”、“太空飞旋”、“迷你过山车”、 “四驱越野车”、“方程式赛车”、“八爪鱼”、“海盗船”、“的土高碰碰车”、“森美列车”、等等都令游客玩得尽兴。乐园还有为策骑爱好者而设的马术俱乐部。休闲项目有钓鱼、高尔夫球练习场、情侣单车、绿岛烧烤、儿童天地、有奖嘉年华以及水上活动中心等等。 营业时间：08:30-18:30
  "
http://guangzhou.cncn.com/jingdian/henglishengtailvyou//profile,1,,4,P-7,"
    电话咨询
            横沥镇位于珠江三角洲腹地,西南以洪奇沥为界,与中山市相邻,东北与南沙经济开发区隔水相望。传统的生态农业,丰富的自然资源,使横沥享有鱼米之乡的美称。秀丽的风景,交错的河涌,众多的湖泊,耸立的风车,蕴藏着丰富的生态旅游资源。 　　旅游度假农庄占地四千亩,它既是一个三高农业生产科研基地,又是一个具有亚热带农庄风格的集居住、度假、观光、娱乐、运动、休闲于一体的综合 走进古村落触摸活化石 2007五一？黄金周盘点 走进地下铁赏独特风景 聚焦国内知名企业 度假胜地。农庄位于义沙岛东端,下横沥水道与蕉门水道汇合处,濒临珠江口,三面环水,呈半岛形。这里视野开阔,空气清新,草木葱绿,景色迷人。坚固的石堤将肥沃的沙田与河水分隔开,千米长的沙滩,水阔滩缓,平坦松软,沙粒匀细,三百多亩的天然湖,湖水清澈,水产丰富；百多亩的荷塘,碧叶翠梗,清香四溢,令人心旷神怡,流连忘返。
  "
http://guangzhou.cncn.com/jingdian/lizhiwenhuacun//profile,1,,4,P-6,"
    电话咨询
            增城荔枝文化村，全新荔枝主题游乐胜地，汇集荔枝文化、田园野趣、动感游戏于一体。村内有繁荣的荔枝盛景；清新、有趣的农家游戏；新奇至酷的动感游戏等五十多种游乐项目，新鲜好玩、寓教于乐，不但是“广州中小学生综合实践基地”，也是团体旅游、合家游玩的首选。荔枝盛景 五十余种岭南精选荔枝品种在文化村尽展风姿。一日之内便可领略岭南佳果的精髓所在。 农家欢乐 尽享田园野趣 文化村内旖旎的田园风光、有趣的农家游戏，亲亲小动物，观看奇趣的赛猪、赛狗、赛鸭表演；英姿马术训练营拥有完备的设备、游客们可以在蓝天白云下，策马飞奔，豪放潇洒。在农家种植园采摘新鲜蔬菜，在农家厨房劈柴煮饭，体验原汁原味的农家生活；或者在赋陶居、奇妙手工艺坊、儿童画廊里亲手炮制陶具，用丝袜制绢花、剪纸画、玩蜡染、画沙画，在艺术天地里发挥想象、尽情创意。 全新体验 玩转游乐天堂 增城荔枝文化村还是一个至酷至激的游乐天堂，汇集三十多种新、奇、特大型机动游戏、荟萃最精彩的艺术表演、收藏最疯狂的尖叫与最多的欢乐。飞、翻、摇、旋、追，超级刺激游戏，365天全情奉献！
  "
http://guangzhou.cncn.com/jingdian/biguiyuanguxiangli//profile,1,,4,P-25,"
    暂无信息
            公元1900年以前的中国还没有现代工业，我们的先人就是在故乡里一样的环境中，祖祖辈辈日出而作，日落而息，男耕女织，诗礼传家。 　　年青的一代或许不知道，我们的祖先从广州到这里，要跋山涉水走两天的路；等上一年半载才盼来一场大戏……因为那时候还没有汽车和高速公路、没有电影和电视，连电灯也没有，就别说空调、电话、电脑和摩天大厦了。我们建造的这故乡里，就是为了保住祖先留下的文化遗产，好让小朋友们能穿越时空，来到祖先生活过的地方，看看祖先是怎么用双手创造出惊人的绝艺和自己的家业，也好让经历过这种生活的人，找回一处怀旧的地方。 　　里，古时居名聚居的地方，旧时县、乡以下的基层行政单位（如著名的广州三元里），也特指故乡。故乡里内的驳岸小桥、祠堂庙宇、宅第民居、碉楼文阁……全用珠江三角洲古代的建材、以传统的手工艺造成，仅百年以上的青砖就用了300多万块；所有生产工具、生活用品无一不是原汁原味的旧物。还有百艺坊中的手工绝艺、蜡像馆中的民间百态以及精彩纷呈的民间艺术表演，将让你在半天时间内，轻松而有趣地通览一卷长长的岭南水乡史。 　　我们每人都有祖先，我们的祖先都是从故乡里这样的地方走过来的，所以这里是我们每个人的故乡。
  "
http://guangzhou.cncn.com/jingdian/hangtianqiguan//profile,1,,4,P-24,"
    电话咨询
            　　广州航天奇观是我国目前最大的融科技、科幻、游乐于一体的大型游乐景点。它地处广州天河区东圃镇，由当地农民投资2亿多元兴建。1996年11月动工，1997年10月试业，1997年11月正式开业。首期工程占地320多亩，内设十多个旅游场馆及水上活动区、园林小区、奇观观景区、游乐活动区、实物展场等。 　　航天奇观利用航天航空科学技术和成果，向人们展现令人神往的太空，领略空间科学和宇宙的无穷奥秘。 　　在“航天科普馆”里，陈列着我国目前运载能力最大、性能最优的长征三号乙运载火箭实物。此外，还陈列着火箭系列、导弹系列、卫星系列等实物和模型，在此您可以了解中国和世界科技发展的过去和未来。 　在“火箭发射指挥中心”，亲历火箭发射的全过程；在“太空遨游”让您经历一次惊险、浪漫的太空旅行；在“火山地震馆”，让您亲身体验岩浆冲天而起、罗马式建筑物轰然倒塌的惊险一刻。　　 此外还有“水上世界”、“傲视蓝天”、“星座广场”、“友谊营地”等娱乐场所，与精心设计的园林一起构成一道道美丽的风景线。
  "
http://guangzhou.cncn.com/jingdian/gucaishichang//profile,1,,4,P-5,"
    电话咨询
            　莲花山古采石场位于广东省番禺市东部的莲花山镇，是岭南地区的一处具有二千年历史的古采石场遗址。 　　莲花山古采石场开采时间自西汉初年一直延续至清代道光年间，西汉南越王墓石料即采自莲花山。由大小40余座丘陵组成，面积30余万平方米。莲花山古采石场以切割式凿岩法开采，遗留的采石面平均高度为25米，最高处达40米，最深处在地面下13米。采石场至今仍保留着古代采石时留下的石柱、石板及大量未能运走的石料。 　　莲花山古采石场历史悠久，规模很大，开采的石料远远至广东各地，具有很高的旅游和科研价值。 　　
  "
http://guangzhou.cncn.com/jingdian/guangzhoushiyingzhoushengtaigongyuan//profile,1,,4,P-4,"
    8元/人
            　　瀛洲生态公园位于海珠区辖内（南洲路以东），被人们喻为广州市的“南肺”。公园总面积142公顷，公园依傍珠江南航道，连接华南快速干线。公园范围内河涌纵横交错，蟛蜞洞穴星罗棋布。盛产各种岭南名果，其中以石硖龙眼、红果杨桃、鸡心黄皮等最盛名。生态环境条件良好。 公园第一期建设巧妙结合当地条件，运用有特色的造园手法，体现乡土风情，取得溪涌野趣、花果留香的田园风光效果，使良好的生态环境得以保存。公园第一期工程规划于九八年初审定，工程建设于九八年六月进入设计、七月进入施工阶段，并于九八年底竣工。在第一期工程建设中，市、区、镇、村共投资1000多万元，现已建成四大项基础设施，包括：1、服务设施：门楼广场、休息廊、批示导游版、休息椅；2、交通设施：主园道、小园道、小桥、石堤；3、管理设施：办公管理用房、围栏、水电设施；4、卫生设施：厕所、果皮箱、河涌清淤等。基本满足向社会开放的需要。第二期工程将建设沙滩浴场、烧烤场、划艇俱乐部以及农艺观摩区、农家乐活动区等多项活动设施。 瀛洲生态公园将以其独有的生态环境为依托，以生产果林为基础，建设成一个水更清、树更绿、果更甜的融生产、环保、科研、考察、教育、观光、休闲、游乐为一体的多功能、高质量的生态公园。
